theta	phi	gain
65	25	0.159146010000000
65	30	0.177743510000000
65	35	0.197967570000000
65	40	0.198271360000000
65	45	0.214738320000000
65	50	0.300971190000000
65	55	0.146042080000000
65	60	0.137750710000000
65	65	0.148396550000000
65	70	0.173776860000000
65	75	0.262828500000000
65	80	0.241402570000000
65	85	0.119480270000000
65	90	0.149964160000000
70	0	0.147302860000000
70	5	0.124271750000000
70	10	0.206728820000000
70	15	0.195861510000000
70	20	0.138308850000000
70	25	0.137177030000000
70	30	0.107283320000000
70	35	0.171394420000000
70	40	0.132263270000000
70	45	0.120594260000000
70	50	0.144601400000000
70	55	0.153840330000000
70	60	0.162989780000000
70	65	0.150022470000000
70	70	0.110806270000000
70	75	0.115848080000000
70	80	0.126575930000000
70	85	0.175335870000000
70	90	0.148713550000000
75	0	0.0865666630000000
75	5	0.104033700000000
75	10	0.0895974960000000
75	15	0.131595600000000
75	20	0.257809800000000
75	25	0.299118070000000
75	30	0.302838490000000
75	35	0.250773030000000
75	40	0.135071530000000
75	45	0.443481590000000
75	50	0.395993870000000
75	55	0.342413460000000
75	60	0.342377390000000
75	65	0.334850700000000
75	70	0.381761510000000
75	75	0.545034760000000
75	80	0.402539620000000
75	85	0.494693590000000
75	90	0.549995610000000
80	0	0.623463320000000
80	5	0.528746880000000
80	10	0.643653470000000
80	15	0.528051110000000
80	20	0.544403550000000
80	25	0.578814240000000
80	30	0.737684020000000
80	35	0.521138630000000
80	40	0.632798200000000
80	45	0.706668420000000
80	50	0.746475730000000
80	55	0.641009960000000
80	60	0.820291460000000
80	65	0.716042420000000
80	70	0.534807620000000
80	75	0.626909460000000
80	80	0.817673790000000
80	85	0.769808480000000
80	90	0.691586170000000
85	0	0.744663900000000
85	5	0.206828700000000
85	10	0.399398960000000
85	15	0.617946280000000
85	20	0.719221120000000
85	25	0.804899260000000
85	30	0.592083900000000
85	35	0.316083840000000
85	40	0.454718710000000
85	45	0.421358430000000
85	50	0.729866810000000
85	55	0.766943160000000
85	60	0.862427750000000
85	65	0.721752820000000
85	70	0.320563110000000
85	75	0.577612970000000
85	80	0.814664370000000
85	85	0.920013060000000
85	90	0.692128660000000
90	0	0.997078280000000
90	5	0.998781880000000
90	10	0.993527710000000
90	15	0.993026950000000
90	20	0.995091240000000
90	25	0.996627750000000
90	30	0.994575010000000
90	35	0.990994900000000
90	40	0.991958420000000
90	45	0.990724520000000
90	50	0.989329160000000
90	55	0.994006180000000
90	60	0.993193150000000
90	65	0.997367940000000
90	70	0.995162330000000
90	75	0.984731270000000
90	80	0.998831320000000
90	85	0.999981320000000
90	90	0.999965360000000
