theta	phi	gain
(deg)	(deg)	
-----------------------------------------
65	25	0.840853990000000
65	30	0.822256490000000
65	35	0.802032430000000
65	40	0.801728640000000
65	45	0.785261680000000
65	50	0.699028810000000
65	55	0.853957920000000
65	60	0.862249290000000
65	65	0.851603450000000
65	70	0.826223140000000
65	75	0.737171500000000
65	80	0.758597430000000
65	85	0.880519730000000
65	90	0.850035840000000
70	0	0.852697140000000
70	5	0.875728250000000
70	10	0.793271180000000
70	15	0.804138490000000
70	20	0.861691150000000
70	25	0.862822970000000
70	30	0.892716680000000
70	35	0.828605580000000
70	40	0.867736730000000
70	45	0.879405740000000
70	50	0.855398600000000
70	55	0.846159670000000
70	60	0.837010220000000
70	65	0.849977530000000
70	70	0.889193730000000
70	75	0.884151920000000
70	80	0.873424070000000
70	85	0.824664130000000
70	90	0.851286450000000
75	0	0.913433340000000
75	5	0.895966300000000
75	10	0.910402500000000
75	15	0.868404400000000
75	20	0.742190200000000
75	25	0.700881930000000
75	30	0.697161510000000
75	35	0.749226970000000
75	40	0.864928470000000
75	45	0.556518410000000
75	50	0.604006130000000
75	55	0.657586540000000
75	60	0.657622610000000
75	65	0.665149300000000
75	70	0.618238490000000
75	75	0.454965240000000
75	80	0.597460380000000
75	85	0.505306410000000
75	90	0.450004390000000
80	0	0.376536680000000
80	5	0.471253120000000
80	10	0.356346530000000
80	15	0.471948890000000
80	20	0.455596450000000
80	25	0.421185760000000
80	30	0.262315980000000
80	35	0.478861370000000
80	40	0.367201800000000
80	45	0.293331580000000
80	50	0.253524270000000
80	55	0.358990040000000
80	60	0.179708540000000
80	65	0.283957580000000
80	70	0.465192380000000
80	75	0.373090540000000
80	80	0.182326210000000
80	85	0.230191520000000
80	90	0.308413830000000
85	0	0.255336100000000
85	5	0.793171300000000
85	10	0.600601040000000
85	15	0.382053720000000
85	20	0.280778880000000
85	25	0.195100740000000
85	30	0.407916100000000
85	35	0.683916160000000
85	40	0.545281290000000
85	45	0.578641570000000
85	50	0.270133190000000
85	55	0.233056840000000
85	60	0.137572250000000
85	65	0.278247180000000
85	70	0.679436890000000
85	75	0.422387030000000
85	80	0.185335630000000
85	85	0.0799869390000000
85	90	0.307871340000000
90	0	0.00292171990000000
90	5	0.00121811960000000
90	10	0.00647228970000000
90	15	0.00697305490000000
90	20	0.00490875770000000
90	25	0.00337225160000000
90	30	0.00542498670000000
90	35	0.00900510430000000
90	40	0.00804158470000000
90	45	0.00927548460000000
90	50	0.0106708400000000
90	55	0.00599381600000000
90	60	0.00680684820000000
90	65	0.00263205660000000
90	70	0.00483766600000000
90	75	0.0152687350000000
90	80	0.00116868160000000
90	85	1.86808620000000e-05
90	90	3.46375660000000e-05
